Genus_id	Kingdom	Phylum	Class	Order	Family	Genus
NOG117101	Bacteria	Proteobacteria	S	S	S	S
NOG117114	Bacteria	Proteobacteria	S	S	S	S
NOG117116	Bacteria	Proteobacteria	S	S	S	S
NOG117154	Bacteria	Proteobacteria	U	U	U	U
NOG117155	Bacteria	Proteobacteria	S	S	S	S
NOG117169	Bacteria	Proteobacteria	S	S	S	S
NOG117171	Bacteria	Proteobacteria	S	S	S	S
NOG117178	Bacteria	Proteobacteria	S	S	S	S
NOG117207	Bacteria	Proteobacteria	S	S	S	S
NOG117208	Bacteria	Proteobacteria	R	R	R	R
NOG117248	Bacteria	Proteobacteria	S	S	S	S
NOG117251	Bacteria	Proteobacteria	S	S	S	S
NOG117261	Bacteria	Proteobacteria	S	S	S	S
NOG117273	Bacteria	Proteobacteria	O	O	O	O
NOG117291	Bacteria	Proteobacteria	S	S	S	S
NOG11730	Bacteria	Proteobacteria	S	S	S	S
NOG117301	Bacteria	Proteobacteria	S	S	S	S
NOG117356	Bacteria	Proteobacteria	S	S	S	S
NOG11738	Bacteria	Proteobacteria	R	R	R	R
NOG117385	Bacteria	Proteobacteria	S	S	S	S
NOG117413	Bacteria	Proteobacteria	R	R	R	R
NOG117418	Bacteria	Proteobacteria	S	S	S	S
NOG117424	Bacteria	Proteobacteria	P	P	P	P
NOG117443	Bacteria	Proteobacteria	O	O	O	O
NOG117457	Bacteria	Proteobacteria	S	S	S	S
NOG117462	Bacteria	Proteobacteria	S	S	S	S
NOG117497	Bacteria	Proteobacteria	S	S	S	S
NOG117508	Bacteria	Proteobacteria	S	S	S	S
NOG117525	Bacteria	Proteobacteria	S	S	S	S
NOG117538	Bacteria	Proteobacteria	S	S	S	S
NOG11754	Bacteria	Proteobacteria	S	S	S	S
NOG117566	Bacteria	Proteobacteria	S	S	S	S
NOG117567	Bacteria	Proteobacteria	S	S	S	S
NOG117579	Bacteria	Proteobacteria	K	K	K	K
NOG117582	Bacteria	Proteobacteria	O	O	O	O
NOG117584	Bacteria	Proteobacteria	S	S	S	S
NOG11759	Bacteria	Proteobacteria	S	S	S	S
NOG11761	Bacteria	Proteobacteria	S	S	S	S
NOG117613	Bacteria	Proteobacteria	S	S	S	S
NOG117617	Bacteria	Proteobacteria	P	P	P	P
NOG117627	Bacteria	Proteobacteria	R	R	R	R
NOG117628	Bacteria	Proteobacteria	S	S	S	S
NOG117656	Bacteria	Proteobacteria	S	S	S	S
NOG117657	Bacteria	Proteobacteria	S	S	S	S
NOG117661	Bacteria	Proteobacteria	S	S	S	S
NOG11768	Bacteria	Proteobacteria	S	S	S	S
NOG117692	Bacteria	Proteobacteria	S	S	S	S
NOG11770	Bacteria	Proteobacteria	S	S	S	S
NOG117706	Bacteria	Proteobacteria	S	S	S	S
NOG117713	Bacteria	Proteobacteria	S	S	S	S
NOG117714	Bacteria	Proteobacteria	S	S	S	S
NOG11773	Bacteria	Proteobacteria	S	S	S	S
NOG11774	Bacteria	Proteobacteria	K	K	K	K
NOG11775	Bacteria	Proteobacteria	P	P	P	P
NOG117759	Bacteria	Proteobacteria	S	S	S	S
NOG117798	Bacteria	Proteobacteria	S	S	S	S
NOG117799	Bacteria	Proteobacteria	S	S	S	S
NOG117807	Bacteria	Proteobacteria	S	S	S	S
NOG117825	Bacteria	Proteobacteria	S	S	S	S
NOG117828	Bacteria	Proteobacteria	S	S	S	S
NOG117832	Bacteria	Proteobacteria	S	S	S	S
NOG117849	Bacteria	Proteobacteria	S	S	S	S
NOG117851	Bacteria	Proteobacteria	S	S	S	S
NOG117892	Bacteria	Proteobacteria	S	S	S	S
NOG117896	Bacteria	Proteobacteria	S	S	S	S
NOG117920	Bacteria	Proteobacteria	S	S	S	S
NOG117938	Bacteria	Proteobacteria	P	P	P	P
NOG11794	Bacteria	Proteobacteria	R	R	R	R
NOG11796	Bacteria	Proteobacteria	S	S	S	S
NOG117973	Bacteria	Proteobacteria	S	S	S	S
NOG11801	Bacteria	Proteobacteria	S	S	S	S
NOG118014	Bacteria	Proteobacteria	S	S	S	S
NOG11804	Bacteria	Proteobacteria	S	S	S	S
NOG118052	Bacteria	Proteobacteria	S	S	S	S
NOG118058	Bacteria	Proteobacteria	T	T	T	T
NOG11808	Bacteria	Proteobacteria	R	R	R	R
NOG118101	Bacteria	Proteobacteria	S	S	S	S
NOG118102	Bacteria	Proteobacteria	S	S	S	S
NOG11812	Bacteria	Proteobacteria	S	S	S	S
NOG118123	Bacteria	Proteobacteria	R	R	R	R
NOG11813	Bacteria	Proteobacteria	S	S	S	S
NOG118132	Bacteria	Proteobacteria	S	S	S	S
NOG118136	Bacteria	Proteobacteria	R	R	R	R
NOG118138	Bacteria	Proteobacteria	S	S	S	S
NOG118163	Bacteria	Proteobacteria	R	R	R	R
NOG118189	Bacteria	Proteobacteria	S	S	S	S
NOG118192	Bacteria	Proteobacteria	M	M	M	M
NOG118195	Bacteria	Proteobacteria	O	O	O	O
NOG118223	Bacteria	Proteobacteria	S	S	S	S
NOG11823	Bacteria	Proteobacteria	O	O	O	O
NOG118260	Bacteria	Proteobacteria	S	S	S	S
NOG118273	Bacteria	Proteobacteria	S	S	S	S
NOG118299	Bacteria	Proteobacteria	S	S	S	S
NOG11831	Bacteria	Proteobacteria	S	S	S	S
NOG118311	Bacteria	Proteobacteria	S	S	S	S
NOG118326	Bacteria	Proteobacteria	S	S	S	S
NOG11833	Bacteria	Proteobacteria	S	S	S	S
NOG11836	Bacteria	Proteobacteria	S	S	S	S
NOG118361	Bacteria	Proteobacteria	S	S	S	S
NOG118362	Bacteria	Proteobacteria	S	S	S	S
NOG118373	Bacteria	Proteobacteria	S	S	S	S
NOG118375	Bacteria	Proteobacteria	S	S	S	S
NOG118377	Bacteria	Proteobacteria	S	S	S	S
NOG118401	Bacteria	Proteobacteria	S	S	S	S
NOG118403	Bacteria	Proteobacteria	S	S	S	S
NOG11841	Bacteria	Proteobacteria	S	S	S	S
NOG11842	Bacteria	Proteobacteria	L	L	L	L
NOG11843	Bacteria	Proteobacteria	S	S	S	S
NOG118453	Bacteria	Proteobacteria	S	S	S	S
NOG118464	Bacteria	Proteobacteria	S	S	S	S
NOG11847	Bacteria	Proteobacteria	S	S	S	S
NOG11848	Bacteria	Proteobacteria	S	S	S	S
NOG118483	Bacteria	Proteobacteria	S	S	S	S
NOG118484	Bacteria	Proteobacteria	S	S	S	S
NOG118494	Bacteria	Proteobacteria	S	S	S	S
NOG118506	Bacteria	Proteobacteria	S	S	S	S
NOG118515	Bacteria	Proteobacteria	S	S	S	S
NOG118517	Bacteria	Proteobacteria	R	R	R	R
NOG118518	Bacteria	Proteobacteria	S	S	S	S
NOG11853	Bacteria	Proteobacteria	S	S	S	S
NOG118537	Bacteria	Proteobacteria	S	S	S	S
NOG118547	Bacteria	Proteobacteria	S	S	S	S
NOG118553	Bacteria	Proteobacteria	S	S	S	S
NOG118556	Bacteria	Proteobacteria	S	S	S	S
NOG118557	Bacteria	Proteobacteria	S	S	S	S
NOG118576	Bacteria	Proteobacteria	S	S	S	S
NOG118578	Bacteria	Proteobacteria	S	S	S	S
NOG118601	Bacteria	Proteobacteria	S	S	S	S
NOG118625	Bacteria	Proteobacteria	L	L	L	L
NOG118638	Bacteria	Proteobacteria	S	S	S	S
NOG118655	Bacteria	Proteobacteria	S	S	S	S
NOG11866	Bacteria	Proteobacteria	T	T	T	T
NOG118699	Bacteria	Proteobacteria	S	S	S	S
NOG11872	Bacteria	Proteobacteria	U	U	U	U
NOG118723	Bacteria	Proteobacteria	S	S	S	S
NOG11874	Bacteria	Proteobacteria	G	G	G	G
NOG11876	Bacteria	Proteobacteria	S	S	S	S
NOG118770	Bacteria	Proteobacteria	R	R	R	R
NOG118778	Bacteria	Proteobacteria	S	S	S	S
NOG118783	Bacteria	Proteobacteria	R	R	R	R
NOG11885	Bacteria	Proteobacteria	Z	Z	Z	Z
NOG118866	Bacteria	Proteobacteria	S	S	S	S
NOG118877	Bacteria	Proteobacteria	S	S	S	S
NOG118884	Bacteria	Proteobacteria	S	S	S	S
NOG11889	Bacteria	Proteobacteria	U	U	U	U
NOG118927	Bacteria	Proteobacteria	S	S	S	S
NOG118929	Bacteria	Proteobacteria	S	S	S	S
NOG11893	Bacteria	Proteobacteria	U	U	U	U
NOG118974	Bacteria	Proteobacteria	S	S	S	S
NOG118985	Bacteria	Proteobacteria	S	S	S	S
NOG11901	Bacteria	Proteobacteria	E	E	E	E
NOG11903	Bacteria	Proteobacteria	U	U	U	U
NOG119044	Bacteria	Proteobacteria	S	S	S	S
NOG119046	Bacteria	Proteobacteria	R	R	R	R
NOG119084	Bacteria	Proteobacteria	S	S	S	S
NOG119096	Bacteria	Proteobacteria	S	S	S	S
NOG119098	Bacteria	Proteobacteria	G	G	G	G
NOG119104	Bacteria	Proteobacteria	G	G	G	G
NOG119106	Bacteria	Proteobacteria	S	S	S	S
NOG11912	Bacteria	Proteobacteria	S	S	S	S
NOG119133	Bacteria	Proteobacteria	S	S	S	S
NOG119137	Bacteria	Proteobacteria	S	S	S	S
NOG119143	Bacteria	Proteobacteria	S	S	S	S
NOG119155	Bacteria	Proteobacteria	S	S	S	S
NOG119180	Bacteria	Proteobacteria	S	S	S	S
NOG119184	Bacteria	Proteobacteria	S	S	S	S
NOG119186	Bacteria	Proteobacteria	S	S	S	S
NOG119192	Bacteria	Proteobacteria	S	S	S	S
NOG119220	Bacteria	Proteobacteria	S	S	S	S
NOG119239	Bacteria	Proteobacteria	S	S	S	S
NOG11924	Bacteria	Proteobacteria	R	R	R	R
NOG119240	Bacteria	Proteobacteria	S	S	S	S
NOG11925	Bacteria	Proteobacteria	R	R	R	R
NOG119253	Bacteria	Proteobacteria	S	S	S	S
NOG119259	Bacteria	Proteobacteria	S	S	S	S
NOG11926	Bacteria	Proteobacteria	L	L	L	L
NOG119264	Bacteria	Proteobacteria	K	K	K	K
NOG119290	Bacteria	Proteobacteria	S	S	S	S
NOG119310	Bacteria	Proteobacteria	S	S	S	S
NOG119311	Bacteria	Proteobacteria	S	S	S	S
NOG119324	Bacteria	Proteobacteria	S	S	S	S
NOG119370	Bacteria	Proteobacteria	S	S	S	S
NOG119372	Bacteria	Proteobacteria	S	S	S	S
NOG119379	Bacteria	Proteobacteria	S	S	S	S
NOG119383	Bacteria	Proteobacteria	S	S	S	S
NOG11939	Bacteria	Proteobacteria	R	R	R	R
NOG11941	Bacteria	Proteobacteria	S	S	S	S
NOG119464	Bacteria	Proteobacteria	R	R	R	R
NOG11947	Bacteria	Proteobacteria	R	R	R	R
NOG119482	Bacteria	Proteobacteria	S	S	S	S
NOG119497	Bacteria	Proteobacteria	S	S	S	S
NOG119501	Bacteria	Proteobacteria	R	R	R	R
NOG11952	Bacteria	Proteobacteria	R	R	R	R
NOG119522	Bacteria	Proteobacteria	S	S	S	S
NOG119523	Bacteria	Proteobacteria	S	S	S	S
NOG119534	Bacteria	Proteobacteria	S	S	S	S
NOG119535	Bacteria	Proteobacteria	S	S	S	S
NOG11955	Bacteria	Proteobacteria	A	A	A	A
NOG119580	Bacteria	Proteobacteria	R	R	R	R
NOG11960	Bacteria	Proteobacteria	G	G	G	G
NOG119603	Bacteria	Proteobacteria	S	S	S	S
NOG119617	Bacteria	Proteobacteria	S	S	S	S
NOG11964	Bacteria	Proteobacteria	T	T	T	T
NOG119662	Bacteria	Proteobacteria	S	S	S	S
NOG119699	Bacteria	Proteobacteria	S	S	S	S
NOG119702	Bacteria	Proteobacteria	R	R	R	R
NOG11971	Bacteria	Proteobacteria	E	E	E	E
NOG119711	Bacteria	Proteobacteria	S	S	S	S
NOG119731	Bacteria	Proteobacteria	S	S	S	S
NOG119768	Bacteria	Proteobacteria	S	S	S	S
NOG119771	Bacteria	Proteobacteria	S	S	S	S
NOG119833	Bacteria	Proteobacteria	S	S	S	S
NOG11984	Bacteria	Proteobacteria	U	U	U	U
NOG119844	Bacteria	Proteobacteria	S	S	S	S
NOG119902	Bacteria	Proteobacteria	S	S	S	S
NOG119904	Bacteria	Proteobacteria	L	L	L	L
NOG119910	Bacteria	Proteobacteria	S	S	S	S
NOG119925	Bacteria	Proteobacteria	S	S	S	S
NOG119941	Bacteria	Proteobacteria	S	S	S	S
NOG119952	Bacteria	Proteobacteria	B	B	B	B
NOG119954	Bacteria	Proteobacteria	S	S	S	S
NOG119963	Bacteria	Proteobacteria	M	M	M	M
NOG119973	Bacteria	Proteobacteria	S	S	S	S
NOG119990	Bacteria	Proteobacteria	C	C	C	C
NOG119997	Bacteria	Proteobacteria	R	R	R	R
NOG120038	Bacteria	Proteobacteria	S	S	S	S
NOG120043	Bacteria	Proteobacteria	S	S	S	S
NOG120076	Bacteria	Proteobacteria	S	S	S	S
NOG120092	Bacteria	Proteobacteria	S	S	S	S
NOG120109	Bacteria	Proteobacteria	S	S	S	S
NOG120113	Bacteria	Proteobacteria	S	S	S	S
NOG12013	Bacteria	Proteobacteria	S	S	S	S
NOG120130	Bacteria	Proteobacteria	S	S	S	S
NOG120156	Bacteria	Proteobacteria	S	S	S	S
NOG120159	Bacteria	Proteobacteria	S	S	S	S
NOG120170	Bacteria	Proteobacteria	S	S	S	S
NOG120173	Bacteria	Proteobacteria	S	S	S	S
NOG12019	Bacteria	Proteobacteria	R	R	R	R
NOG120197	Bacteria	Proteobacteria	S	S	S	S
NOG120227	Bacteria	Proteobacteria	S	S	S	S
NOG12024	Bacteria	Proteobacteria	I	I	I	I
NOG120243	Bacteria	Proteobacteria	S	S	S	S
NOG120249	Bacteria	Proteobacteria	K	K	K	K
NOG120264	Bacteria	Proteobacteria	S	S	S	S
NOG120268	Bacteria	Proteobacteria	S	S	S	S
NOG120283	Bacteria	Proteobacteria	S	S	S	S
NOG12029	Bacteria	Proteobacteria	L	L	L	L
NOG120380	Bacteria	Proteobacteria	S	S	S	S
NOG120382	Bacteria	Proteobacteria	S	S	S	S
NOG120385	Bacteria	Proteobacteria	S	S	S	S
NOG12039	Bacteria	Proteobacteria	S	S	S	S
NOG120395	Bacteria	Proteobacteria	S	S	S	S
NOG120396	Bacteria	Proteobacteria	S	S	S	S
NOG12040	Bacteria	Proteobacteria	S	S	S	S
NOG120409	Bacteria	Proteobacteria	S	S	S	S
NOG120420	Bacteria	Proteobacteria	S	S	S	S
NOG120434	Bacteria	Proteobacteria	S	S	S	S
NOG120441	Bacteria	Proteobacteria	S	S	S	S
NOG120442	Bacteria	Proteobacteria	S	S	S	S
NOG12045	Bacteria	Proteobacteria	R	R	R	R
NOG120498	Bacteria	Proteobacteria	S	S	S	S
NOG120505	Bacteria	Proteobacteria	S	S	S	S
NOG12052	Bacteria	Proteobacteria	R	R	R	R
NOG120539	Bacteria	Proteobacteria	S	S	S	S
NOG120569	Bacteria	Proteobacteria	S	S	S	S
NOG120587	Bacteria	Proteobacteria	S	S	S	S
NOG120591	Bacteria	Proteobacteria	T	T	T	T
NOG120602	Bacteria	Proteobacteria	S	S	S	S
NOG120607	Bacteria	Proteobacteria	S	S	S	S
NOG120608	Bacteria	Proteobacteria	J	J	J	J
NOG120620	Bacteria	Proteobacteria	R	R	R	R
NOG120638	Bacteria	Proteobacteria	S	S	S	S
NOG120685	Bacteria	Proteobacteria	S	S	S	S
NOG120694	Bacteria	Proteobacteria	S	S	S	S
NOG120702	Bacteria	Proteobacteria	U	U	U	U
NOG120727	Bacteria	Proteobacteria	S	S	S	S
NOG120733	Bacteria	Proteobacteria	S	S	S	S
NOG12074	Bacteria	Proteobacteria	S	S	S	S
NOG120743	Bacteria	Proteobacteria	S	S	S	S
NOG120749	Bacteria	Proteobacteria	S	S	S	S
NOG120755	Bacteria	Proteobacteria	S	S	S	S
NOG120763	Bacteria	Proteobacteria	O	O	O	O
NOG120773	Bacteria	Proteobacteria	S	S	S	S
NOG120783	Bacteria	Proteobacteria	S	S	S	S
NOG120789	Bacteria	Proteobacteria	R	R	R	R
NOG120795	Bacteria	Proteobacteria	S	S	S	S
NOG120821	Bacteria	Proteobacteria	S	S	S	S
NOG120837	Bacteria	Proteobacteria	S	S	S	S
NOG12085	Bacteria	Proteobacteria	S	S	S	S
NOG120869	Bacteria	Proteobacteria	S	S	S	S
NOG120959	Bacteria	Proteobacteria	S	S	S	S
NOG12097	Bacteria	Proteobacteria	S	S	S	S
NOG120992	Bacteria	Proteobacteria	S	S	S	S
NOG12100	Bacteria	Proteobacteria	S	S	S	S
NOG121010	Bacteria	Proteobacteria	S	S	S	S
NOG121013	Bacteria	Proteobacteria	S	S	S	S
NOG12104	Bacteria	Proteobacteria	S	S	S	S
NOG12105	Bacteria	Proteobacteria	S	S	S	S
NOG121056	Bacteria	Proteobacteria	S	S	S	S
NOG12108	Bacteria	Proteobacteria	U	U	U	U
NOG121086	Bacteria	Proteobacteria	S	S	S	S
NOG121100	Bacteria	Proteobacteria	S	S	S	S
NOG121123	Bacteria	Proteobacteria	S	S	S	S
NOG121127	Bacteria	Proteobacteria	S	S	S	S
NOG121140	Bacteria	Proteobacteria	S	S	S	S
NOG121167	Bacteria	Proteobacteria	I	I	I	I
NOG12117	Bacteria	Proteobacteria	D	D	D	D
NOG121174	Bacteria	Proteobacteria	S	S	S	S
NOG121204	Bacteria	Proteobacteria	S	S	S	S
NOG121212	Bacteria	Proteobacteria	S	S	S	S
NOG121216	Bacteria	Proteobacteria	S	S	S	S
NOG12122	Bacteria	Proteobacteria	R	R	R	R
NOG121242	Bacteria	Proteobacteria	R	R	R	R
NOG121254	Bacteria	Proteobacteria	S	S	S	S
NOG121260	Bacteria	Proteobacteria	J	J	J	J
NOG12127	Bacteria	Proteobacteria	S	S	S	S
NOG121270	Bacteria	Proteobacteria	V	V	V	V
NOG121287	Bacteria	Proteobacteria	U	U	U	U
NOG121320	Bacteria	Proteobacteria	S	S	S	S
NOG121332	Bacteria	Proteobacteria	S	S	S	S
NOG121334	Bacteria	Proteobacteria	S	S	S	S
NOG121338	Bacteria	Proteobacteria	S	S	S	S
NOG12134	Bacteria	Proteobacteria	C	C	C	C
NOG121347	Bacteria	Proteobacteria	S	S	S	S
NOG121351	Bacteria	Proteobacteria	S	S	S	S
NOG121356	Bacteria	Proteobacteria	S	S	S	S
NOG12137	Bacteria	Proteobacteria	S	S	S	S
NOG121376	Bacteria	Proteobacteria	S	S	S	S
NOG121377	Bacteria	Proteobacteria	G	G	G	G
NOG121384	Bacteria	Proteobacteria	S	S	S	S
NOG12142	Bacteria	Proteobacteria	S	S	S	S
NOG12143	Bacteria	Proteobacteria	S	S	S	S
NOG121474	Bacteria	Proteobacteria	S	S	S	S
NOG121530	Bacteria	Proteobacteria	S	S	S	S
NOG12154	Bacteria	Proteobacteria	S	S	S	S
NOG121572	Bacteria	Proteobacteria	S	S	S	S
NOG121579	Bacteria	Proteobacteria	S	S	S	S
NOG121580	Bacteria	Proteobacteria	S	S	S	S
NOG121583	Bacteria	Proteobacteria	S	S	S	S
NOG121584	Bacteria	Proteobacteria	K	K	K	K
NOG121600	Bacteria	Proteobacteria	S	S	S	S
NOG121607	Bacteria	Proteobacteria	R	R	R	R
NOG121610	Bacteria	Proteobacteria	Q	Q	Q	Q
NOG121620	Bacteria	Proteobacteria	C	C	C	C
NOG121636	Bacteria	Proteobacteria	S	S	S	S
NOG121639	Bacteria	Proteobacteria	S	S	S	S
NOG12164	Bacteria	Proteobacteria	K	K	K	K
NOG121645	Bacteria	Proteobacteria	S	S	S	S
NOG121649	Bacteria	Proteobacteria	S	S	S	S
NOG121653	Bacteria	Proteobacteria	S	S	S	S
NOG121655	Bacteria	Proteobacteria	S	S	S	S
NOG12166	Bacteria	Proteobacteria	T	T	T	T
NOG121670	Bacteria	Proteobacteria	S	S	S	S
NOG121675	Bacteria	Proteobacteria	S	S	S	S
NOG12168	Bacteria	Proteobacteria	K	K	K	K
NOG121687	Bacteria	Proteobacteria	S	S	S	S
NOG121709	Bacteria	Proteobacteria	S	S	S	S
NOG121715	Bacteria	Proteobacteria	U	U	U	U
NOG121716	Bacteria	Proteobacteria	O	O	O	O
NOG121724	Bacteria	Proteobacteria	S	S	S	S
NOG121734	Bacteria	Proteobacteria	S	S	S	S
NOG121736	Bacteria	Proteobacteria	S	S	S	S
NOG121741	Bacteria	Proteobacteria	R	R	R	R
NOG121743	Bacteria	Proteobacteria	R	R	R	R
NOG121750	Bacteria	Proteobacteria	G	G	G	G
NOG121761	Bacteria	Proteobacteria	S	S	S	S
NOG121768	Bacteria	Proteobacteria	S	S	S	S
NOG121792	Bacteria	Proteobacteria	S	S	S	S
NOG121796	Bacteria	Proteobacteria	S	S	S	S
NOG121801	Bacteria	Proteobacteria	S	S	S	S
NOG121802	Bacteria	Proteobacteria	G	G	G	G
NOG121807	Bacteria	Proteobacteria	G	G	G	G
NOG12182	Bacteria	Proteobacteria	R	R	R	R
NOG121831	Bacteria	Proteobacteria	S	S	S	S
NOG121836	Bacteria	Proteobacteria	S	S	S	S
NOG121838	Bacteria	Proteobacteria	S	S	S	S
NOG121844	Bacteria	Proteobacteria	S	S	S	S
NOG121849	Bacteria	Proteobacteria	S	S	S	S
NOG121850	Bacteria	Proteobacteria	K	K	K	K
NOG121854	Bacteria	Proteobacteria	S	S	S	S
NOG121855	Bacteria	Proteobacteria	S	S	S	S
NOG121858	Bacteria	Proteobacteria	U	U	U	U
NOG12186	Bacteria	Proteobacteria	S	S	S	S
NOG121867	Bacteria	Proteobacteria	S	S	S	S
NOG121870	Bacteria	Proteobacteria	K	K	K	K
NOG121872	Bacteria	Proteobacteria	S	S	S	S
NOG121873	Bacteria	Proteobacteria	S	S	S	S
NOG12188	Bacteria	Proteobacteria	S	S	S	S
NOG121890	Bacteria	Proteobacteria	S	S	S	S
NOG12190	Bacteria	Proteobacteria	S	S	S	S
NOG121902	Bacteria	Proteobacteria	R	R	R	R
NOG121908	Bacteria	Proteobacteria	S	S	S	S
NOG121918	Bacteria	Proteobacteria	R	R	R	R
NOG121919	Bacteria	Proteobacteria	S	S	S	S
NOG12192	Bacteria	Proteobacteria	S	S	S	S
NOG12193	Bacteria	Proteobacteria	R	R	R	R
NOG121939	Bacteria	Proteobacteria	S	S	S	S
NOG121966	Bacteria	Proteobacteria	S	S	S	S
NOG121968	Bacteria	Proteobacteria	S	S	S	S
NOG121969	Bacteria	Proteobacteria	S	S	S	S
NOG121971	Bacteria	Proteobacteria	S	S	S	S
NOG12199	Bacteria	Proteobacteria	S	S	S	S
NOG121992	Bacteria	Proteobacteria	K	K	K	K
NOG121997	Bacteria	Proteobacteria	R	R	R	R
NOG122008	Bacteria	Proteobacteria	O	O	O	O
NOG122027	Bacteria	Proteobacteria	S	S	S	S
NOG122031	Bacteria	Proteobacteria	U	U	U	U
NOG122037	Bacteria	Proteobacteria	S	S	S	S
NOG122055	Bacteria	Proteobacteria	S	S	S	S
NOG122059	Bacteria	Proteobacteria	S	S	S	S
NOG122061	Bacteria	Proteobacteria	S	S	S	S
NOG122074	Bacteria	Proteobacteria	R	R	R	R
NOG122077	Bacteria	Proteobacteria	S	S	S	S
NOG122083	Bacteria	Proteobacteria	S	S	S	S
NOG122084	Bacteria	Proteobacteria	R	R	R	R
NOG122090	Bacteria	Proteobacteria	S	S	S	S
NOG122137	Bacteria	Proteobacteria	S	S	S	S
NOG122154	Bacteria	Proteobacteria	S	S	S	S
NOG122155	Bacteria	Proteobacteria	S	S	S	S
NOG12216	Bacteria	Proteobacteria	S	S	S	S
NOG122178	Bacteria	Proteobacteria	G	G	G	G
NOG12219	Bacteria	Proteobacteria	S	S	S	S
NOG122201	Bacteria	Proteobacteria	S	S	S	S
NOG122204	Bacteria	Proteobacteria	S	S	S	S
NOG122205	Bacteria	Proteobacteria	S	S	S	S
NOG122207	Bacteria	Proteobacteria	S	S	S	S
NOG122237	Bacteria	Proteobacteria	G	G	G	G
NOG12224	Bacteria	Proteobacteria	S	S	S	S
NOG122247	Bacteria	Proteobacteria	Q	Q	Q	Q
NOG122248	Bacteria	Proteobacteria	S	S	S	S
NOG122257	Bacteria	Proteobacteria	R	R	R	R
NOG122270	Bacteria	Proteobacteria	S	S	S	S
NOG122281	Bacteria	Proteobacteria	S	S	S	S
NOG122290	Bacteria	Proteobacteria	S	S	S	S
NOG122298	Bacteria	Proteobacteria	S	S	S	S
NOG122304	Bacteria	Proteobacteria	S	S	S	S
NOG122307	Bacteria	Proteobacteria	S	S	S	S
NOG122328	Bacteria	Proteobacteria	S	S	S	S
NOG122341	Bacteria	Proteobacteria	S	S	S	S
NOG122356	Bacteria	Proteobacteria	S	S	S	S
NOG122357	Bacteria	Proteobacteria	S	S	S	S
NOG122370	Bacteria	Proteobacteria	S	S	S	S
NOG12238	Bacteria	Proteobacteria	M	M	M	M
NOG122399	Bacteria	Proteobacteria	S	S	S	S
NOG122414	Bacteria	Proteobacteria	S	S	S	S
NOG122433	Bacteria	Proteobacteria	S	S	S	S
NOG122452	Bacteria	Proteobacteria	O	O	O	O
NOG122454	Bacteria	Proteobacteria	S	S	S	S
NOG122472	Bacteria	Proteobacteria	S	S	S	S
NOG122480	Bacteria	Proteobacteria	S	S	S	S
NOG122486	Bacteria	Proteobacteria	S	S	S	S
NOG122489	Bacteria	Proteobacteria	S	S	S	S
NOG122502	Bacteria	Proteobacteria	S	S	S	S
NOG122515	Bacteria	Proteobacteria	S	S	S	S
NOG12252	Bacteria	Proteobacteria	S	S	S	S
NOG122537	Bacteria	Proteobacteria	S	S	S	S
NOG122543	Bacteria	Proteobacteria	G	G	G	G
NOG122545	Bacteria	Proteobacteria	S	S	S	S
NOG122557	Bacteria	Proteobacteria	S	S	S	S
NOG122560	Bacteria	Proteobacteria	U	U	U	U
NOG122566	Bacteria	Proteobacteria	S	S	S	S
NOG12257	Bacteria	Proteobacteria	S	S	S	S
NOG122577	Bacteria	Proteobacteria	G	G	G	G
NOG122580	Bacteria	Proteobacteria	S	S	S	S
NOG122607	Bacteria	Proteobacteria	S	S	S	S
NOG122609	Bacteria	Proteobacteria	S	S	S	S
NOG122616	Bacteria	Proteobacteria	S	S	S	S
NOG12262	Bacteria	Proteobacteria	S	S	S	S
NOG122625	Bacteria	Proteobacteria	S	S	S	S
NOG122627	Bacteria	Proteobacteria	S	S	S	S
NOG122635	Bacteria	Proteobacteria	S	S	S	S
NOG122641	Bacteria	Proteobacteria	S	S	S	S
NOG122647	Bacteria	Proteobacteria	S	S	S	S
NOG122651	Bacteria	Proteobacteria	S	S	S	S
NOG122657	Bacteria	Proteobacteria	S	S	S	S
NOG122658	Bacteria	Proteobacteria	S	S	S	S
NOG122667	Bacteria	Proteobacteria	S	S	S	S
NOG122671	Bacteria	Proteobacteria	U	U	U	U
NOG122680	Bacteria	Proteobacteria	R	R	R	R
NOG12269	Bacteria	Proteobacteria	S	S	S	S
NOG122705	Bacteria	Proteobacteria	S	S	S	S
NOG122717	Bacteria	Proteobacteria	S	S	S	S
NOG122728	Bacteria	Proteobacteria	S	S	S	S
NOG12273	Bacteria	Proteobacteria	S	S	S	S
NOG122730	Bacteria	Proteobacteria	G	G	G	G
NOG122743	Bacteria	Proteobacteria	E	E	E	E
NOG122744	Bacteria	Proteobacteria	R	R	R	R
NOG122748	Bacteria	Proteobacteria	S	S	S	S
NOG122754	Bacteria	Proteobacteria	S	S	S	S
NOG122757	Bacteria	Proteobacteria	K	K	K	K
NOG122760	Bacteria	Proteobacteria	S	S	S	S
NOG122784	Bacteria	Proteobacteria	T	T	T	T
NOG122788	Bacteria	Proteobacteria	U	U	U	U
NOG122802	Bacteria	Proteobacteria	S	S	S	S
NOG122808	Bacteria	Proteobacteria	G	G	G	G
NOG122809	Bacteria	Proteobacteria	S	S	S	S
NOG12281	Bacteria	Proteobacteria	R	R	R	R
NOG122813	Bacteria	Proteobacteria	G	G	G	G
